PCON18CD,FID,Total_Population,young_adults,white,christian,english_speaking,single_ethnicity_household,own_home,not_good_health,degree_educated,no_car,private_transport_to_work,professionals
E14000555,5381.333333333333,254096.0,0.5557741955796235,0.3270181348781563,0.27079528996914554,0.7758052074806372,0.17579182671116425,0.10600324286883699,0.1669408412568478,0.45594485614646907,0.6300502681296108,0.12794420590206249,0.3665417421591257
E14000556,1163.4285714285713,334179.0,0.27289865610945035,0.964204812390964,0.6803030711085974,0.9614996753237036,0.29728678343043696,0.3235960368545001,0.1984475385945855,0.2705889868884371,0.17618435035516525,0.7371832423137247,0.2829733492066491
E14000557,2233.6666666666665,110030.33333333333,0.23121672788097733,0.9468776830465938,0.6453954712547733,0.9647661456974671,0.275823424186671,0.33443586224367383,0.21061674554444829,0.2782482594826137,0.16838953000062726,0.6934239325794155,0.2991412705642624
E14000558,7473.3,231997.0,0.32767234059061107,0.7838291012383782,0.6210985486881296,0.9293180515265285,0.24993426639137578,0.2927106816036415,0.17339879394992178,0.2300103128222757,0.23668524037838537,0.5166532012817837,0.2405069036574406
E14000559,579.8333333333334,319783.0,0.29707645497102725,0.9579902621465181,0.7040618169195986,0.9571303039873914,0.2747957208482002,0.29881513401275234,0.21786649071401545,0.2620671803755252,0.280197463420186,0.6996047995769282,0.2699368965689742
E14000560,7425.0,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.8578838725309749,0.20654585781584187,0.2148614456989222,0.20555801480832583,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000561,7486.25,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.8578838725309749,0.20654585781584187,0.2148614456989222,0.20555801480832583,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000562,7501.7,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.857883872530975,0.20654585781584184,0.21486144569892224,0.20555801480832586,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000563,7441.555555555556,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.8578838725309749,0.20654585781584187,0.2148614456989222,0.20555801480832583,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000564,7413.7,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.857883872530975,0.20654585781584184,0.21486144569892224,0.20555801480832586,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000565,7407.333333333333,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.8578838725309749,0.20654585781584187,0.2148614456989222,0.20555801480832583,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000566,7438.6,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.857883872530975,0.20654585781584184,0.21486144569892224,0.20555801480832586,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000567,7443.444444444444,1073045.0,0.37479602439785836,0.5519227991370351,0.46070574859395463,0.8578838725309749,0.20654585781584187,0.2148614456989222,0.20555801480832583,0.24595470510246015,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000568,7478.636363636364,1073045.0,0.37479602439785836,0.5519227991370351,0.4607057485939547,0.8578838725309749,0.20654585781584184,0.2148614456989222,0.20555801480832586,0.24595470510246017,0.3581668030072845,0.6141291648866744,0.26572195302708806
E14000569,4908.363636363636,513242.0,0.315510032304449,0.9681456311057943,0.7203521925329569,0.9587660401915664,0.28874293218403796,0.28804150868401257,0.24219568936291266,0.2232200300891667,0.2722304884206199,0.7590283201839451,0.23349013137686822
E14000570,7917.692307692308,147489.0,0.34938876797591684,0.6708161286604425,0.5261341523774653,0.8707022218606132,0.2466014414634312,0.25142892012285667,0.21349388767975916,0.21210400817531513,0.3051627639356268,0.7259719445500058,0.23382846190704362
E14000571,5900.777777777777,443306.1111111111,0.44818984966305475,0.6696473709212631,0.5217206744583858,0.8714289573968693,0.21035773568480556,0.1719325496450298,0.20005212660010888,0.2943651895925731,0.42817742086073696,0.5311060005383346,0.2670730863030213
E14000572,2915.6666666666665,128338.6,0.2895154981895235,0.9550712966902764,0.701294949535257,0.9550829000484282,0.2753745712777284,0.30553465612451164,0.2506636210183728,0.19359767173312253,0.30250422055992626,0.6935125470480944,0.23242193132056183
E14000573,1094.3333333333333,142065.0,0.30945693872523133,0.9437299827543731,0.6717066131700279,0.9478266990462109,0.2625629113433991,0.2807799246823636,0.2635624538063563,0.16273570060515596,0.36719126260350793,0.65054787606441,0.2142985069766685
E14000576,5851.375,149518.0,0.268750250805923,0.9223839270188207,0.6528846025227731,0.9400473521582686,0.27558554822830683,0.3332040289463477,0.21247608983533753,0.241943497115911,0.19524480556471688,0.7180582121198641,0.24890648399389106
E14000577,2218.0,79725.5,0.3104356811676136,0.9666444534617908,0.6555260064735573,0.9578178602173435,0.2950373783886426,0.29392809403333253,0.2522666475144266,0.17665596680990192,0.22577858179194168,0.7995082119333038,0.21301015895059497
E14000578,712.5714285714286,276786.0,0.33627423352337177,0.8002138836501845,0.627228255764381,0.9059815164061769,0.26161727833055143,0.2701545598404543,0.2076441727544023,0.23378132457517656,0.28312895824561096,0.729927776471828,0.24684072726093692
E14000579,766.4285714285714,276786.0,0.33627423352337177,0.8002138836501845,0.627228255764381,0.9059815164061769,0.26161727833055143,0.2701545598404543,0.2076441727544023,0.23378132457517656,0.28312895824561096,0.729927776471828,0.24684072726093692
E14000580,661.7142857142857,282652.14285714284,0.33569514954181795,0.8229698901167198,0.6487385264245944,0.9124844609723132,0.265639947540465,0.2733104354333443,0.2092768021449916,0.22940829560781736,0.27788247704070523,0.7354987999230317,0.24353736811281892
E14000581,559.5,273790.0,0.2864823404799299,0.9567223054165603,0.7676832608933855,0.9561233061835714,0.27407136856715003,0.3060776507542277,0.22135943606413672,0.25037793329075364,0.28484694310184006,0.6638095784906373,0.2588111779132047
E14000582,5792.48,93342.6,0.2864070235900785,0.8929440969358008,0.7012039929189833,0.9025286731960113,0.2919649446604822,0.28891236391025205,0.2369465185710797,0.17660837585309216,0.19798188582019244,0.7321655431804666,0.20119147578813124
E14000583,3166.0,105078.0,0.30423114257979783,0.9506366699023586,0.6429414339823751,0.9588305829954891,0.2936961114600583,0.33397095490968626,0.17903842859590022,0.25062043707683784,0.14584481124798906,0.7936921188678544,0.2732733291181612
E14000584,1417.8,183491.0,0.3876756898158492,0.8453112141739922,0.5712977748227434,0.9157233869781078,0.23736314042650591,0.25955496454866994,0.19224921113297108,0.2821754888855202,0.25897734722121063,0.6485210683291099,0.27527863117529655
E14000585,2791.4545454545455,173714.81818181818,0.3664490179348428,0.8668272445477342,0.5803374061921449,0.9240172747056434,0.24728716420293873,0.27236888354825733,0.19055971370013464,0.27826998277798104,0.2366207045371665,0.6659293157198438,0.2769027888011962
E14000586,1418.8235294117646,120471.17647058824,0.35237234999603645,0.8552664480381105,0.6035456230358935,0.9317956911304383,0.2554493900615328,0.28815904737264164,0.13114159939181533,0.33649151526747667,0.1284981953900213,0.7486645095319604,0.3317795231006077
E14000587,971.3333333333334,522452.0,0.3501336007901204,0.6434447566475007,0.4590718381784356,0.8566873129014724,0.2375433532649889,0.25019523324630777,0.19578449312089916,0.23350450460078442,0.30506884232498394,0.675413475109278,0.24021522173045215
E14000588,1071.3333333333333,522452.0,0.3501336007901204,0.6434447566475007,0.4590718381784356,0.8566873129014724,0.2375433532649889,0.25019523324630777,0.19578449312089916,0.23350450460078442,0.30506884232498394,0.675413475109278,0.24021522173045215
E14000589,1018.8333333333334,522452.0,0.3501336007901204,0.6434447566475007,0.4590718381784356,0.8566873129014724,0.2375433532649889,0.25019523324630777,0.19578449312089916,0.23350450460078442,0.30506884232498394,0.675413475109278,0.24021522173045215
E14000590,6672.85,147084.0,0.31830110685050717,0.9386541024176663,0.6126703108427838,0.9465815452394551,0.2783239509395993,0.2871420412825324,0.16798564085828505,0.23224411681315563,0.16162377340563208,0.7089487870619949,0.2556199460916443
E14000591,151.66666666666666,311215.0,0.434374949793551,0.2191636007261861,0.41476149928506023,0.7359638834889064,0.16983114567099913,0.15731889529746315,0.17142811239818131,0.3929616118184801,0.4299639120105906,0.3065827574748577,0.2776598558262862
E14000592,149.0,311215.0,0.434374949793551,0.2191636007261861,0.41476149928506023,0.7359638834889064,0.16983114567099913,0.15731889529746315,0.17142811239818131,0.3929616118184801,0.4299639120105906,0.3065827574748577,0.2776598558262862
E14000593,197.1,253957.0,0.43155337320885045,0.39785869261331636,0.41999236091149295,0.8021633583638172,0.19656871045098187,0.19612375323381517,0.1592828707222089,0.3989017443219725,0.315957514067143,0.43459128408589975,0.2876676742867939
E14000594,2396.478260869565,91360.30434782608,0.3040087060777334,0.8906133631822727,0.6624899551652121,0.9539445247100937,0.2606651398328425,0.31115812243366625,0.16110874040918213,0.3003157599779966,0.15022123268742038,0.5800768524378996,0.3338512944708405
E14000595,4976.242424242424,75842.30303030302,0.25394269789297125,0.9597567045354898,0.6504530164641615,0.9569533091037001,0.28802209929332184,0.3044061153874053,0.21604981152112268,0.2466074616180098,0.1703610910604409,0.6745697025290642,0.24105945527075587
E14000596,1397.5,217465.9,0.2957331707611463,0.9382891899757846,0.6662566344580048,0.9421137703514916,0.2921637114143538,0.30324199202215385,0.2030450053405438,0.22535512055689627,0.19761083676859478,0.7675244173875271,0.23883625643610906
E14000597,2048.222222222222,195205.88888888888,0.3566724553611184,0.8694907261263851,0.49164921580524407,0.9415118852901558,0.2400473686483868,0.27479575303896364,0.18224625208823386,0.3532859906155285,0.30159620467179016,0.5068426874220191,0.32270403816648413
E14000598,1801.857142857143,273369.0,0.42718815959380907,0.8186370802834266,0.42900255698341805,0.9281484001477854,0.2154743222530719,0.24082833093730452,0.17092647666706906,0.3897465490974562,0.38189073556030934,0.4148030009368987,0.34374173061656516
E14000599,6829.0,428234.0,0.4209917942059715,0.7876137812504379,0.4676275120611627,0.9100678600951816,0.23625401065772453,0.23373436018625332,0.17730259624410952,0.34478288072577634,0.28900064022938815,0.5587609228791162,0.31236934212719353
E14000600,6830.0,428234.0,0.4209917942059715,0.7876137812504379,0.4676275120611627,0.9100678600951816,0.2362540106577245,0.23373436018625335,0.17730259624410952,0.34478288072577634,0.28900064022938815,0.5587609228791162,0.31236934212719353
E14000601,6827.7,428234.0,0.42099179420597144,0.7876137812504379,0.4676275120611627,0.9100678600951817,0.23625401065772453,0.23373436018625332,0.17730259624410952,0.34478288072577634,0.2890006402293882,0.5587609228791163,0.31236934212719353
E14000602,6821.4,428234.0,0.42099179420597144,0.7876137812504379,0.4676275120611627,0.9100678600951817,0.23625401065772453,0.23373436018625332,0.17730259624410952,0.34478288072577634,0.2890006402293882,0.5587609228791163,0.31236934212719353
E14000603,3399.1923076923076,119304.38461538461,0.26297356975338537,0.9641057432664806,0.6394224634411315,0.9653702235787726,0.2980163809001298,0.3370625912792607,0.1977127914722057,0.24014857257682834,0.12542520779567112,0.7513557172324775,0.25197276703158783
E14000604,300.5,309392.0,0.33012489010704865,0.7884528365310027,0.60653151988416,0.9353118374101462,0.23774693592594512,0.303243134922687,0.15779334953715674,0.3484858749407222,0.23477403677156092,0.43606971090322927,0.34470958194598594
E14000605,5876.4,93637.0,0.2837553531189592,0.9456091075109195,0.688915706398112,0.9646080075183959,0.28002819398314754,0.32769097685743875,0.1751337612268654,0.31729201751431463,0.1246017236876469,0.7819074182179843,0.3511059220341182
E14000606,5174.0,93609.0,0.33223301178305503,0.8221859009283297,0.6501084297450033,0.9226035958080951,0.2501896185195868,0.2978132444529907,0.1695990770118258,0.20333093189812262,0.17539433852036754,0.6844576175846999,0.23099389900912987
E14000607,6578.6875,109487.0,0.3234995935590526,0.9007096732945464,0.566048937316759,0.9442034214107609,0.2803346516024733,0.3145396257089884,0.19527432480568466,0.2948037932538862,0.2157411362665527,0.6955720597912946,0.3052928457271787
E14000608,6345.7692307692305,173945.23076923078,0.32148994206838066,0.8538711361516644,0.6134833801076923,0.9345493448842995,0.2569651642408734,0.2881403590157095,0.1439622351357059,0.3365100004551677,0.13347046151501435,0.7165924922014322,0.3254235771212943
E14000609,3031.866666666667,87059.0,0.3251128545009706,0.8613813620648064,0.6363385749893753,0.9234542092144408,0.2692656704074249,0.2812690244546801,0.2343353358067518,0.19662971974407503,0.3228229027962716,0.7298402958067813,0.21388298848766152
E14000610,3746.6111111111113,113583.0,0.32375443508271484,0.8662916105403098,0.6417333579849097,0.9191956542792494,0.27397585906341615,0.2917602105948954,0.18412086315733867,0.24799269862174927,0.2142388520877865,0.7388976894084233,0.249722328435389
E14000611,447.875,185060.0,0.3257700205338809,0.8659569869231599,0.6270182643466984,0.9310656003458337,0.2629093267048525,0.29526640008645844,0.1961417918512915,0.26933193429233815,0.23917913791558384,0.7240901449407061,0.28096460538870455
E14000612,450.0,185060.0,0.3257700205338809,0.8659569869231599,0.6270182643466984,0.9310656003458337,0.2629093267048525,0.29526640008645844,0.1961417918512915,0.26933193429233815,0.23917913791558382,0.7240901449407061,0.28096460538870455
E14000613,3852.866666666667,103393.6,0.29649911348101876,0.9419286405513994,0.6306629001372637,0.9534282993847294,0.28518226659592383,0.29907221675644763,0.1687053180910703,0.26789182000369965,0.13453829431144626,0.7387643931260331,0.26924314980465935
E14000614,1093.6666666666667,203826.0,0.3210974066115216,0.8758794265697213,0.562572978913387,0.9286253961712438,0.27197217234307697,0.2913171038042251,0.19315494588521578,0.26086540363594596,0.2732873698107672,0.7032645248072845,0.2759273630296446
E14000615,7347.0625,288283.0,0.4968832709525017,0.4188800588310792,0.5253934501861018,0.8592875750564546,0.16455011221612098,0.13106218542196382,0.1528879607885307,0.47480758400600725,0.5838800219229044,0.1439194507015497,0.36365240046679503
E14000616,5090.0,532273.0,0.2786690288630084,0.9612999344321431,0.5981084894405693,0.9606029236876562,0.2855771380475807,0.30112555023456006,0.21175036118683457,0.260802053983132,0.1733459496764169,0.709467666147297,0.25253652970837587
E14000617,1967.2307692307693,123867.0,0.47570377905333944,0.6741827928342498,0.448174251414824,0.8942575504371623,0.18014483276417442,0.18323685888896965,0.1334011480055221,0.5057613791017692,0.33613049621098595,0.35302925786967704,0.46637616299611356
E14000618,3838.0,97462.0,0.33234491391516696,0.9685005438016868,0.6914694958034924,0.9574911247460546,0.29286285937083173,0.2909236420348443,0.21233916808602335,0.17977379631097717,0.20197226047609676,0.8156752885668547,0.20490353020473503
E14000619,6632.0,151145.0,0.327645638294353,0.8834496675377946,0.6028780310298057,0.9458864004763634,0.2468027390916009,0.26866254259155115,0.18553706705481496,0.2880491237476125,0.22925408500765168,0.6384638829625116,0.31139896373056997
E14000620,1786.3333333333333,107524.0,0.31429262304229766,0.9541497712138688,0.6909713180313233,0.9492950411071015,0.28300658457646666,0.30998660764108477,0.19936944310107516,0.23262601654721135,0.24682470729386455,0.6720124735493928,0.21463043397557258
E14000621,641.2222222222222,190146.0,0.3591713735760941,0.7261420171867934,0.5842142353770261,0.9091382411410179,0.23065433929717166,0.2827458900003155,0.15732647544518422,0.3211987678317066,0.2341315526901528,0.5136906346638268,0.29950439288127956
E14000622,2176.0,88011.0,0.2791014759518697,0.9597663928372592,0.6405108452352548,0.9669473134040062,0.28670279851382213,0.34318437468043766,0.20389496767449522,0.1529209867715409,0.1677552140504939,0.691865936346307,0.21513886542962624
E14000623,3619.3793103448274,85780.72413793103,0.2622431365566101,0.9650561080544221,0.6267328175992328,0.9602078842579395,0.2889212646480134,0.309293480894002,0.19032530318476318,0.29149686323698165,0.14458616597537552,0.7009894892027128,0.2755307800504472
E14000624,4849.7307692307695,110502.61538461539,0.27848492522710555,0.940926584711471,0.6228686449118465,0.9555996075470014,0.2839346497853682,0.30856860226103683,0.17513542828888337,0.2784872523267446,0.14118835923027837,0.727551492878715,0.2765714919331358
E14000625,3240.722222222222,142658.5,0.3326854414351246,0.866186873478861,0.5673854193459156,0.9375759954604876,0.2689166944363603,0.30655078190784346,0.16689573244121358,0.27305557873851666,0.16474067135289056,0.7512365825607685,0.282753626306741
E14000626,4067.846153846154,175851.15384615384,0.3185899091642014,0.9043606482646447,0.614269436059091,0.9443107378788848,0.2695362540374545,0.2844367768444331,0.16625258654844707,0.2514759203936819,0.1687515526466173,0.6929696415005875,0.27116109453818416
E14000627,611.1428571428571,283275.0,0.3111781837437119,0.9036519283381874,0.63208895949166,0.9474856588121083,0.2662748212867356,0.3187821021975112,0.1889471361750949,0.3101854157705282,0.2195541855565302,0.7032305111937579,0.31090935608546627
E14000628,2029.2857142857142,168310.0,0.33081813320658304,0.9116511199572218,0.61942843562474,0.9507575307468362,0.2709583506624681,0.3055552254767987,0.1509357732755035,0.29975990031304134,0.15676001550231813,0.6300794669812958,0.3125816936761865
E14000629,2527.2727272727275,171654.81818181818,0.4968520461526868,0.4530069219994008,0.5417409269743593,0.8568280763713758,0.15763321858451054,0.16789259453470934,0.14012089033505512,0.5768342323864213,0.5559063730140462,0.1535541836015799,0.4391517486557681
E14000630,2130.9444444444443,115732.0,0.3675906404451663,0.8916980610375695,0.5871755434970449,0.936154218366571,0.2538450903812256,0.2872066498461964,0.1577091901980437,0.3796871418123067,0.22034597184315427,0.6112397141070913,0.3176925806397107
E14000631,1620.92,92635.0,0.26472715496302696,0.8711286230906242,0.6320829060290388,0.9473309224375231,0.25596156960112276,0.30954822691207434,0.1340637987801587,0.4273798396918458,0.10875331564986736,0.651490454393212,0.40513564809646085
E14000632,1718.0,103788.0,0.3121844529232668,0.9523451651443329,0.6375977955062241,0.957191582841947,0.2857652137048599,0.28618915481558554,0.2398350483678268,0.21886783272921886,0.2709205915035473,0.7346193190121292,0.23650863238763276
E14000633,4053.0384615384614,113794.0,0.26515457756999505,0.9366398931402353,0.6612650930629033,0.956640947677382,0.2721936130200185,0.29822310490887033,0.17411287062586783,0.33873343151693663,0.15609452736318416,0.6514591348409497,0.32971755653561036
E14000634,2988.8888888888887,265156.0,0.41854426394887373,0.36996587951067,0.44530754815359835,0.8001143324719544,0.18009246927107017,0.20392634553212974,0.1715775860731667,0.35445838612958946,0.3724783159198949,0.34351512670348616,0.2909059615298096
E14000635,4472.347826086957,470981.0,0.30104823761468075,0.9386917943611313,0.6404738195383678,0.9503653013603524,0.27901762491480553,0.2814253653544411,0.16200441206757799,0.3076667545188992,0.1475843743884981,0.7042798140592604,0.29107166744699337
E14000636,28.0,356386.0,0.39059334541760904,0.4792612504419366,0.41209811833237,0.8283293956552724,0.18703596662046212,0.22318777954240623,0.1555195770877644,0.45265992141141276,0.2871185143765267,0.3965240422365199,0.3820037736291297
E14000637,2937.722222222222,107155.0,0.3235499976669311,0.9561756334282114,0.7534132798282864,0.9559703233633523,0.28584760393822045,0.31791330315897526,0.18801735803275624,0.2893161682620366,0.17055143703110037,0.7798592231201819,0.29352724293322396
E14000638,3597.5,63079.666666666664,0.2344730178135493,0.9608826444973195,0.6701380938654031,0.9678553115881235,0.2892568452128337,0.3426631482252506,0.2070335634312529,0.27333925230765704,0.1495282034317018,0.7586160002327028,0.2979311714501989
E14000639,3990.1714285714284,67952.42857142857,0.48551924263828505,0.5355472777849222,0.4513370227051271,0.8944694942138524,0.15991105318113752,0.2241192175551129,0.13139617873186243,0.6848055637737391,0.6753987346684291,0.06001777910536772,0.545094191753512
E14000640,4708.533333333334,329608.0,0.3105658843231961,0.9537086478483533,0.7012147763403801,0.956824470279848,0.28353377345210073,0.3070101453848207,0.1846557122399942,0.3053093616662709,0.18592073075889767,0.7458816770535411,0.29797424721177984
E14000641,4906.083333333333,513242.0,0.315510032304449,0.9681456311057944,0.7203521925329569,0.9587660401915664,0.28874293218403796,0.28804150868401257,0.24219568936291266,0.2232200300891667,0.2722304884206199,0.7590283201839451,0.23349013137686822
E14000642,2183.5238095238096,138048.0,0.2430096777932312,0.9609990727862772,0.6390241075567916,0.9625854775150667,0.28317686601761693,0.333144993045897,0.2576060500695411,0.16680612653254256,0.2335077691007165,0.7119054997539056,0.21566983247352214
E14000643,1430.2222222222222,161356.0,0.31304406014144526,0.9498938578516931,0.6185823008279951,0.9442757099488838,0.2877677950770414,0.2909767018086219,0.20850072092932212,0.17837471058495966,0.28563515105775483,0.7318932156072131,0.19376494030120117
E14000644,7159.333333333333,173074.0,0.35506777447796894,0.8817500028889375,0.5770884130487538,0.9335659891144826,0.2614950830280689,0.2763673342038665,0.16336942579474673,0.2864023740111393,0.20578217047770617,0.6360895930456729,0.286971152160959
E14000645,3100.285714285714,422458.0,0.33895440493492845,0.772917071046116,0.5343750147943701,0.9045514583698261,0.2591949968991,0.27688669642899416,0.19495665841338078,0.25146682454804886,0.2643711280795275,0.7251880226822662,0.2622805968908039
E14000646,4707.727272727273,370127.0,0.2963361224660725,0.9415822136726042,0.6887906043060895,0.9530728641790523,0.2834621629872989,0.3229837326106985,0.17687712595946795,0.3322423488735984,0.1612445983153643,0.742386935783058,0.33166239731472485
E14000647,1854.2068965517242,74164.24137931035,0.293917037344116,0.9758293902370355,0.7839630250138799,0.9630675155787023,0.2909409206683559,0.3078578475560151,0.21620426156811348,0.22095178594964865,0.2303363704004993,0.7570729117476804,0.2330779999157755
E14000648,5725.9655172413795,76209.13793103448,0.3228734414766851,0.9092718066476546,0.6032841879752272,0.927762069083065,0.27938148902334575,0.28222690828188207,0.17911032096726737,0.2155759684823214,0.188228108287812,0.7805769434496195,0.2308155220937146
E14000649,888.8333333333334,316960.0,0.375542655224634,0.6893393488137304,0.5366292276627965,0.8732836951034831,0.238881877839475,0.24807546693589097,0.19307483594144373,0.24883159701568633,0.32164520343411723,0.6803213143355626,0.23564989822622853
E14000650,889.5,316960.0,0.375542655224634,0.6893393488137304,0.5366292276627965,0.8732836951034831,0.238881877839475,0.24807546693589097,0.19307483594144373,0.24883159701568633,0.32164520343411723,0.6803213143355626,0.23564989822622853
E14000651,887.1666666666666,316960.0,0.375542655224634,0.6893393488137304,0.5366292276627965,0.8732836951034831,0.238881877839475,0.24807546693589097,0.19307483594144373,0.24883159701568633,0.32164520343411723,0.6803213143355626,0.23564989822622853
E14000652,4167.266666666666,106597.0,0.3868026304680245,0.7303676463690346,0.5420602831224144,0.8811786448023864,0.24120753867369615,0.2421831758867511,0.16479825886281982,0.23552078618995284,0.2244014323495681,0.6568708758518731,0.21350016226156573
E14000653,4692.285714285715,370127.0,0.2963361224660725,0.9415822136726041,0.6887906043060894,0.9530728641790523,0.2834621629872989,0.3229837326106985,0.17687712595946795,0.3322423488735984,0.1612445983153643,0.742386935783058,0.33166239731472485
E14000654,7670.25,363378.0,0.36799696184138836,0.4873960448898942,0.564211372179934,0.8765280231604554,0.1973344561310811,0.23965402418418288,0.1655576286951879,0.34539315186881936,0.3346183021860561,0.3997988288137258,0.299016689115367
E14000655,7672.090909090909,363378.0,0.36799696184138836,0.4873960448898942,0.564211372179934,0.8765280231604554,0.1973344561310811,0.23965402418418288,0.1655576286951879,0.34539315186881936,0.3346183021860561,0.3997988288137258,0.299016689115367
E14000656,7666.7,363378.0,0.36799696184138836,0.48739604488989424,0.564211372179934,0.8765280231604555,0.1973344561310811,0.23965402418418286,0.1655576286951879,0.34539315186881936,0.3346183021860561,0.3997988288137258,0.299016689115367
E14000657,123.0,203018.0,0.36303306348530634,0.6177953036681748,0.5919289454170691,0.872129231810411,0.22511621606527488,0.22072679763027975,0.18827699376173143,0.22224656074457838,0.3409276082215273,0.4539200716442466,0.2136872098957274
E14000658,6593.588235294118,105564.0,0.3182429616157023,0.9399605926262743,0.673733469743473,0.9461179947709444,0.28140275093781975,0.28861164791027244,0.20195331741881703,0.24787863203908464,0.2796657381615599,0.6962092463377813,0.24658260905047544
E14000659,2881.2631578947367,99210.05263157895,0.35283509276598546,0.8431380784429557,0.6114633942657541,0.9285976078222823,0.2593936436952916,0.2834529086643826,0.1646848284677086,0.24392553392422744,0.18528162387036318,0.6348090397292449,0.25795729252942573
E14000660,4919.0,78328.9,0.29621841759940387,0.9266008672241026,0.6408543377884734,0.9498020215739972,0.28158832008243584,0.29612588352987623,0.16402070547054054,0.2948840578724604,0.12651064442018237,0.7749384685456318,0.30475941277703
E14000661,546.1428571428571,237595.7142857143,0.32647569541136257,0.8956254615231277,0.6375919760609208,0.9356722665141289,0.2694975195260918,0.28930983487230494,0.21357266834776278,0.2198198261691526,0.274353262233945,0.6977866291102465,0.2374339668059187
E14000662,1529.5714285714287,248752.0,0.36010966745996015,0.7626270341544992,0.5271475204219463,0.893886280311314,0.24758795909178619,0.25579291824789346,0.2004204991316652,0.25741846134026153,0.28935866472411537,0.6862802654284749,0.2501378733699809
E14000663,1473.5714285714287,248752.0,0.36010966745996015,0.7626270341544992,0.5271475204219463,0.893886280311314,0.24758795909178619,0.25579291824789346,0.2004204991316652,0.25741846134026153,0.28935866472411537,0.6862802654284749,0.2501378733699809
E14000664,1759.7142857142858,76600.96428571429,0.2552783005264714,0.9719820432672192,0.6791020732859165,0.969472752112762,0.2934046708626861,0.31679154503092405,0.18503898303233338,0.33559873073817215,0.15293585272777882,0.7206509196386895,0.32348069118911316
E14000665,4535.2,470981.0,0.3010482376146808,0.9386917943611314,0.6404738195383678,0.9503653013603521,0.2790176249148055,0.28142536535444107,0.162004412067578,0.3076667545188992,0.1475843743884981,0.7042798140592604,0.2910716674469934
E14000666,2011.4285714285713,422458.0,0.33895440493492845,0.772917071046116,0.5343750147943701,0.9045514583698261,0.2591949968991,0.27688669642899416,0.19495665841338078,0.25146682454804886,0.2643711280795275,0.7251880226822662,0.2622805968908039
E14000667,6940.571428571428,302402.0,0.3237875410876912,0.9223583177359939,0.6591226248503647,0.9336512324653937,0.28202855801218246,0.27505770464481055,0.22381135045403136,0.1795795718227882,0.27751468530362805,0.7292979112954452,0.20318349960766732
E14000668,6940.777777777777,302402.0,0.3237875410876912,0.9223583177359939,0.6591226248503648,0.9336512324653936,0.28202855801218246,0.27505770464481055,0.22381135045403136,0.1795795718227882,0.27751468530362805,0.7292979112954452,0.20318349960766732
E14000669,6940.125,302402.0,0.3237875410876912,0.9223583177359939,0.6591226248503648,0.9336512324653937,0.28202855801218246,0.27505770464481055,0.22381135045403136,0.1795795718227882,0.27751468530362805,0.7292979112954452,0.20318349960766732
E14000670,2622.3684210526317,111674.0,0.28359331625982775,0.9350430717982703,0.640623600838154,0.9468184178949443,0.2753102781309885,0.290013790139155,0.2127979655067428,0.23151811564947575,0.2348996067066861,0.7138264941662039,0.24162631954917044
E14000671,926.8333333333334,312925.0,0.31559638891108094,0.8890948310297996,0.6529360070304387,0.943385795318367,0.27798354238236,0.28764400415435004,0.21792761843892308,0.20062354180001238,0.23020474793442522,0.762855814870632,0.2349399287313906
E14000672,877.8333333333334,312925.0,0.31559638891108094,0.8890948310297996,0.6529360070304387,0.943385795318367,0.27798354238236,0.28764400415435004,0.21792761843892308,0.20062354180001238,0.23020474793442522,0.762855814870632,0.2349399287313906
E14000673,3351.3333333333335,296506.8888888889,0.5088520721436746,0.41658756408833936,0.5285179772856621,0.8527657114901172,0.165604387036661,0.1405000759312191,0.1513038843885932,0.49900445682815053,0.5808875550816013,0.14430409911362518,0.3651341263237209
E14000674,202.75,338449.0,0.43136779839798617,0.33524401017583155,0.4374514328598992,0.7548345540982541,0.176106296665081,0.19380763423735925,0.16354605863808136,0.43630229478680027,0.35337115778275663,0.3636269870161388,0.31870525421672125
E14000675,138.875,338449.0,0.43136779839798617,0.33524401017583155,0.4374514328598992,0.7548345540982541,0.176106296665081,0.19380763423735925,0.16354605863808136,0.43630229478680027,0.35337115778275663,0.3636269870161388,0.31870525421672125
E14000676,156.85714285714286,338449.0,0.43136779839798617,0.33524401017583155,0.4374514328598992,0.7548345540982541,0.176106296665081,0.19380763423735928,0.1635460586380814,0.43630229478680027,0.35337115778275663,0.36362698701613877,0.3187052542167213
